+---------------------+---------+----------+-------------+---------+----------+-----------------------+-----------------+------------------------------------------+
| first_seen          | contact | nickname | tor_version | or_port | dir_port | as_name               | IP              | fingerprint                              |
| 2020-06-12 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.8.247   | 9026A9CD3E0685A4D4627DA319EC8BB4FB7F6A7B |
| 2020-06-12 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.63.10   | 90FC95733CB393EB57A8F4A813768DCD68F7D118 |
| 2020-06-12 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 172.105.173.198 | 9E62D48DC146FB0B8AE140490625770C5F7BF554 |
| 2020-06-12 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Cogent Communications | 23.237.178.122  | D2FD7B07B2E183C51E07BA24D3AE283735026DBF |
| 2020-06-12 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 198.58.122.75   | 745D800E420B9AEF1BA5130406E7ED49D798D732 |
| 2020-06-12 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 45.79.223.164   | AA5B4BF2E7A42356EDE8E6E6F97FD364A413B82F |
| 2020-06-12 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 45.79.76.25     | FF82B371BDDDA0F48D849CA38E33A9AA39C0D2BE |
| 2020-06-12 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 45.56.103.249   | 49C74AB9AD0357F39D268BAB3B5B20FD4765F226 |
| 2020-06-12 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 139.162.13.197  | F357774D41DCD2DD3F2E761E59E842EB94556D7F |
| 2020-06-13 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.197.147 | A6365A78A592DCA0726E4A86792324F04891A948 |
| 2020-06-13 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.61.212  | A8B756D4771D7665FC27BAB03DE45EDB12914E0B |
| 2020-06-15 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.52.47   | 3028C537418D439A163666D2624F0672A3DA7F70 |
| 2020-06-15 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 172.105.177.188 | 3C687A2E201A5CEA7E9CE43CA37EDD1030357F68 |
| 2020-06-15 08:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 173.255.255.228 | 5184B773C183CBDE68B70E0F36FF4BA076ECA798 |
| 2020-06-15 08:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 104.237.139.238 | 8C993A76F7F647E44256958CBCF1FB712139B3AF |
| 2020-06-15 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.214.162 | 0FD48DB21166F094AB06E3E422F6E435B4D50B05 |
| 2020-06-15 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 139.162.11.248  | 8928DB4018540E099A70E5B8688D2EE630E93CD9 |
| 2020-06-16 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.48.111  | 4CDAF2ABCFF8F048FCB4316807DC6336A7803DDE |
| 2020-06-16 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.29.7    | BBB3F31215D0156D70D27B165BF8FFC4BCD9E0E4 |
| 2020-06-16 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 104.237.133.10  | 0B88C0F5B40BA3507AB8962478E1DA6704A09E83 |
| 2020-06-16 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 45.79.95.246    | 2BF341398A55E8C0C4B6BD193A7F50CCE44BF883 |
| 2020-06-16 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 172.105.185.150 | AA5494168DABC21A9DBF641232F1324ADE4542AE |
| 2020-06-16 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.105.151.238 | 2564E23A8053281DF683AD3D77AE28F11C420E9A |
| 2020-06-16 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 139.162.15.208  | 770BEC82F808CEE1FC2FA3B049E6E3B03534BB7D |
| 2020-06-16 05:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.104.86.122  | C89F338C54C21EDA9041DC8F070A13850358ED0B |
| 2020-06-17 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 142.44.219.51   | 928C991C655BF10189FF084C79A41772AE6155C6 |
| 2020-06-17 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.11   | E081937B40664CE674FAB1CC3DD8993C9CA6A9AE |
| 2020-06-17 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.36.142   | 3E686A78B1B2F815FDECA4FF07674745A68E2CD3 |
| 2020-06-18 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 142.44.205.80   | 494E8307AE921E46CCD20BD91C4FACEA8E3CCC5F |
| 2020-06-19 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.54     | 7E65527BBA5AF598471999BB36734CA6FE389A8C |
| 2020-06-19 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.55     | 66983A6D2B17AF134C28FC1A950A22AC88546593 |
| 2020-06-19 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.63     | 13D13C0ECB5DE7D9B047E21F674505C90C1E0088 |
| 2020-06-19 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 104.203.140.121 | 5EACEBD7A3F396848F5E56B3EF028505AF80E191 |
| 2020-06-19 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.62     | 85DAAD9E218754DEC27F90DA3952F44D6D434AEB |
| 2020-06-19 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.61     | A05C1306E400AD1DDC6883E23D7EAAF910C4DF64 |
| 2020-06-19 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.16    | 93C4C20DD1A6797200A60FBE714523FD9D41B5B3 |
| 2020-06-19 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Enzu Inc              | 23.88.37.64     | D4E4D495A761B318F9FCDE7F93EA478C85F95420 |
| 2020-06-20 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.177.4    | 7A13556984F6DA1EA920077D0903711AEAE58EF9 |
| 2020-06-20 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 66.70.247.107   | 986858650F01053230CD061034F2A45ADDF83BAE |
| 2020-06-20 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.225  | D0F7C04A73689ABBE1CBCE1B3D9F861577004E0A |
| 2020-06-20 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.178.195  | 3A4F8A201036D3F57A0453CA440E20793775EDB9 |
| 2020-06-20 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.185  | 8127FEAAF63A37CDB3CF0D1DA75D1B8D6DA90AD9 |
| 2020-06-20 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.211  | A8EC0E51DCC8F4D7A8F6620C253459D68E74560B |
| 2020-06-21 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.33  | 1227BD658FA6DF5CA4D1E5E148330FB007C827A2 |
| 2020-06-21 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.29  | 1A1328EF7BD067D984D01E8CA41A78A894357C03 |
| 2020-06-22 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.16  | 6EEADF83B927422B8DC37EBD5EF5B89FCA402943 |
| 2020-06-22 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.14   | 354F9C59F2C2636E77F857C668FCDA1700E35384 |
| 2020-06-22 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.102.105  | 0042B9F5B608D06DBFF5C075C84F2BBB9B294A5B |
| 2020-06-22 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.182.161  | BAD218F0E77F31B5EC6EEF264756ABF1D8B7810A |
| 2020-06-22 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.183.134  | D1EC25A229D83AB4872FABE4926DB9B3556B16D3 |
| 2020-06-22 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.33.219   | E87C1F09E8402E3DA073165A145F7BC8FBF79299 |
| 2020-06-22 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.162.2    | 3E1FC6220A79BE7FB74CC9EFDC2B285FC02D56C7 |
| 2020-06-22 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.36.134   | EC8D71DA87C4A98B910170E3C42A2CE329223398 |
| 2020-06-22 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.182.60   | F9DFB0B36C494C368E98B9C9D896A510C2229D1F |
| 2020-06-23 06:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 149.56.200.28   | 946BB39545FCB4D4A4929DC9B84EAA28725EDF6F |
| 2020-06-23 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.166   | 3B60E9CC7B4E5A18AA486224B3933C9828633E86 |
| 2020-06-23 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.168   | D6A836B091949DB268139E72BDC3FDC573702055 |
| 2020-06-23 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.167   | D6E4F36157A6795FC8E3515A595A4BFC80F150E4 |
| 2020-06-23 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.169   | FC4B0432A0E4724042CEF347FC62B33FB9A5D97F |
| 2020-06-23 08:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 45.79.41.97     | 6164E556022205014682F3EDF7C06D3898309FEA |
| 2020-06-23 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 158.69.36.171   | C0279317438EAA2458BB43A281E91ED7F6560A36 |
| 2020-06-23 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 142.44.205.81   | 20524B5FE774360FA325CECB2109C42BD00BD8D2 |
| 2020-06-23 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.175.198  | 636CA2469D3B461FC730BAB9F5AA94EA323FC332 |
| 2020-06-23 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 54.39.94.162    | FE98F49C07684C6F6E03C40C8F7DE57098688468 |
| 2020-06-23 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.183.0    | 8525BF049B9744352819D1E354DF69331B67FC5A |
| 2020-06-23 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | OVH SAS               | 167.114.45.113  | CC27183EF95AAA7E8BACF8326615D701C500C42C |
| 2020-06-24 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.163.41   | EA74330DE9BCAE0AA83388F8BA844A31DD20D7C4 |
| 2020-06-24 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.215.14.56   | 9E79441901FA9B56D04BF8E8CE21F560D84D9810 |
| 2020-06-24 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.141.36.19    | B7FD43138E09572231BE0BF0CF3801D422E3D28F |
| 2020-06-24 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 70.37.108.164   | E892A6E903C892FA62DB843A947A34994AA13D26 |
| 2020-06-24 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.70.4.172     | EC71A8F13E023505507C0E7A477562361C66BB0C |
| 2020-06-24 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.163.139  | 154D82D7EA5783913F107C2C0E98E217B9E04E88 |
| 2020-06-24 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.178.255  | 6568C1B70EA405A1ED82F3D886EC0067117D24AF |
| 2020-06-24 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.119.161.6    | 4035B6638182828583A33CA9BDFC7A3B60C02968 |
| 2020-06-24 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.255.133.158  | 8D0C22B275FF85095DB702FE472AA6C6A5375B57 |
| 2020-06-24 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.126.254.117  | A5928BE4FFD6D1339994191303C505CBAD710ED1 |
| 2020-06-25 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.17  | 63DE422C88DF677F50C2E20EF709E2465BF743A7 |
| 2020-06-26 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.104.49.214   | 0356BEF9BBE0E14AF1C97112175F5E20FB80E6CF |
| 2020-06-26 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.119.164.60   | 6FAAAB854A9590EA35C0216DDCEBF3DF72FC1ABA |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 23.102.179.9    | 080FE40B040F12BED513E635E612640F3E95302D |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.207.6    | 148FBE3AA4BF336D0A8F4AC54F6AAA0B8B89C1FC |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.120.92.229   | 1AEED3F99DD95D0726AC6CDC6F5E6B20C60FC34D |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.86.204.239   | 32C5BC2224257533CED4B7A33E818C1AEBA741D8 |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 20.52.37.247    | 7A7388DC59677C5E0915F7C3AFD3557834339CF1 |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.71.69.13     | B1AE1633B447FF220C90A54E9D3577200F01E9DF |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.67.41.168    | B307CE1613DC5317615BC0A197B5F9C4940940DA |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.250.65.149   | BCA89124643769D36946189DBE75FFA735191D13 |
| 2020-06-26 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.114.220.201  | F8F11BD639372EDA0101167D814CD8F235B494B3 |
| 2020-06-26 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.156.21   | E68B2804752186A919BAFA75CACA344FF2882756 |
| 2020-06-26 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.229.121.21   | ECE1797CC778161FD7B1A4052155829E31A2250F |
| 2020-06-26 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.215.99.47   | 116AE83220B11649C3936F8B85D75B28F86109F5 |
| 2020-06-26 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.160.49   | 881119308B292A47E529249B87E601175EBFD173 |
| 2020-06-26 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 20.52.33.123    | 52B99138A72EF9925508C0BF70547D120B568E50 |
| 2020-06-26 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.119.166.55   | A9193230DD5FE87B5C72371B28D845F44FCEDC4F |
| 2020-06-26 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.120.89.42    | ED543557E8FEAB6D7F6599DCC9487DE26B851B75 |
| 2020-06-26 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.185.161.244  | F952CDFBCA5AE10AD08D17FA3E86C01F73BED672 |
| 2020-06-26 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.38.100   | 18A0BF3052374A7111EF4B8FC8EB7B9B30C95308 |
| 2020-06-26 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.76.156.202   | A4937FFBC29B79494C9F2FC168092BF31832CCC0 |
| 2020-06-27 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.229.49.236   | 9DAC9BA4520D362E55E73B4652C07396FADA7227 |
| 2020-06-27 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.155.183 | EBDAD68BAF4B045DE80E498D265F441967267B74 |
| 2020-06-27 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.64.95.164    | 00042F1D198E9428A6800F2509C124A8DB6C8AD3 |
| 2020-06-27 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.187.228.178  | D319B6D8DA5C6C605C75114B81C80671C5107737 |
| 2020-06-27 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.46.40.196    | 614995363154F15348F0317B02A4721A8D12F444 |
| 2020-06-27 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.197.90   | AC7749C310197644CFDB4BD3B4F435DB9F476563 |
| 2020-06-27 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.137.194 | DB6257CFB15C2FBF8DE6B737A791BBB3D7C88552 |
| 2020-06-27 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.86.217.106   | EF47A68E4139911341D99B7045D84AE08FE8A7F9 |
| 2020-06-27 11:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.147.192.155  | 25B62C177559D53BDFC26C6EC31CBC25307196B1 |
| 2020-06-27 11:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.40.25.101   | 39D71B3BA032F34A50BF8E8DAEED8CDF0843A689 |
| 2020-06-27 11:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.43.164   | C25E583A63191C6CEF57F503F38A4C6815321A85 |
| 2020-06-27 12:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.115.240.32   | 1E1D3593667EFFE5C3375154721BDA8BA9CCC918 |
| 2020-06-27 12:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.187.127.78   | E2F4C2371B6DE833116A5EEDD729164C576179C7 |
| 2020-06-27 12:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.75.180.43    | ED5AC463E2CDCE3F2298E786672354E911D42FA9 |
| 2020-06-27 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.12  | 8F99DCF27BC33D235D20B945AF647AA3DBFCEC59 |
| 2020-06-27 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.191.186.103  | 6E3176C4429321EC94342CD864054BC008B9E47F |
| 2020-06-27 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.140.243.126  | 9DB9209D01BE9E92FAB1665F016471C821233238 |
| 2020-06-27 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.229.118.159  | CED6CE7E11CB5DDAD3382DA44FAF4164509016F0 |
| 2020-06-27 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 137.135.26.94   | EC34FAA0410F22864DAAAFAD2188A5AAE80CB062 |
| 2020-06-27 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 23.102.79.90    | 1ECA12FD7D99FDC55DB7626F1734C1ED7E56579A |
| 2020-06-27 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.119.165.203  | BE60674170AC176A3EC54FA0EFE4BADE8617FFDA |
| 2020-06-27 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.116.187.24   | 1E9E17F01FD0F4A40BBEDF9B282EBE2F1811DD3E |
| 2020-06-27 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.188.209.40   | A0ED2D99973693780DA05DC32D22A5B009574141 |
| 2020-06-27 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 137.116.128.220 | A0361FBBE5F48914D943AE4AE858FF52F39069F2 |
| 2020-06-27 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.227.248 | E7ECF48073A0507329237309AFDB5BA5C5F3668F |
| 2020-06-28 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.202.226  | EE7E11484E1B49F46F12F00F7898C4A8BB8B3B15 |
| 2020-06-28 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.163.144  | 22ABDB0DACF6EB3F7070D4C51D18A0C62C097B0F |
| 2020-06-28 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.181.14   | 8685144AB7D8587718973AD1C3C33F957081B70B |
| 2020-06-28 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.163.127  | 63E83D6402652032A0034CD2BD50736436F5511F |
| 2020-06-28 05:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.177.44   | A1DAA9D3975D1EBB231277ECDEF68720D3F00C8F |
| 2020-06-28 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.143.78  | CA1C112F9278F5CA34C18A05550014CF9AD3AB1D |
| 2020-06-28 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.73.30.161    | E81F19075DB1A2728D1354D52E0417C24BAD748F |
| 2020-06-28 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.168.252  | 6FAE4A0874F8D36BAA0385EAD27C3D539DFF007A |
| 2020-06-28 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.188.156.214  | 77F80DF77B0687B7242A3603A3D4C73291B877D7 |
| 2020-06-28 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 137.135.55.93   | 7D852A585E27DF63EA2E15DD5A8D9718DDAF7057 |
| 2020-06-28 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.86.227.157   | 9DE28ADDA6032C504947F6F90CC686711D215A66 |
| 2020-06-28 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.67.60.115    | 82918A330F9D3490992686BB15942D85D078232A |
| 2020-06-28 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.216.240 | B3342B03C78E2363CDF096EB0B538A66E0876E42 |
| 2020-06-28 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.72.244.237   | 1911C95682489242A44B01C666ADAC13DC14989B |
| 2020-06-28 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.46.41.217    | 2473CC6292A1BEA33A5D9CD94C7310D3C72F9616 |
| 2020-06-28 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 20.52.38.94     | 5D7A932DF156B4AAE4C3080775AFE9C006207E17 |
| 2020-06-28 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.68.199.54    | 73791109F595BA4A78167F6350EEC0057F7A50D9 |
| 2020-06-29 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.30  | C3189F000C3A681CED1E892C71736F4A5DF55763 |
| 2020-06-29 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.120.91.17    | 836F57D4443C32F5C41179B7522680FD859E45F1 |
| 2020-06-29 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.76.217.12    | C14324C73816414C6533FFE36FFA50A81C2099C9 |
| 2020-06-29 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.183.129.30   | D8A0C16693727F86E786206165DDB3AA88961079 |
| 2020-06-30 07:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 170.75.162.116  | 39E785F73A62FDE38C4797E61ABE512328E5C26C |
