+------------------------------------------+---------------------+---------------------+------------------+------------+---------------+---------+----------+-------------+---------+-------------+
| fingerprint                              | first_seen          | last_seen           | as_name          | nickname   | IP            | or_port | dir_port | tor_version | contact | exit_policy |
| C63D30413AADD4551812E74DEA4F5D38C786170C | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 52.59.226.35  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 73C5F0E43AC59F93EF7F000189B7259887145DA8 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.231.143 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| D4D0310240EC08D9F00C7AEFA28DB6F4420F2F73 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.230.39  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| D28C87C96BEEAD67B4D1700C63EB541EAB210287 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 52.59.248.239 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| CAB249DAFA8D7F7D614C5A00D224C412E375F87C | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.238.24  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| D47EE5D45EBE772494E06C45A67DB9D72A6358A3 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 52.59.218.220 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| B90E61ED5FF9998FF0E6FE44DDEFF4E1B9F29E54 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.228.38  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| BB41F56075946BCD8DE9BAF9A8DB0990C3551F6B | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.252.88  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 9A4A646B4E07E2B3B8DAB5E2BC93A7452C0133CD | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.88.51   |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 8F1A15515AD17B32C60CAC8C68BFC5A3B266BD20 | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 52.59.228.242 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| C92A5E7C7E7F21188F84CB0D08193825A5D8877B | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 52.59.204.194 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
