CW   adv_mbps GuardP MiddleP ExitP     Family ID                                 Name
--------------------------------------------------------------------------------------------------------
2.4023% 2061 0.0000% 0.0000% 7.8937%   5C1E076A17578A8D734F977D53D28D409D546773  TvdW.eu
0.0033% 15  0.0057% 0.0037% 0.0000%   29929DE3B70676341E2FE2777DC15053811B78C6
0.0032% 9  0.0000% 0.0000% 0.0106%   1BF469ACFAC5F85E2FE61D0DBD2FAE77141D2AF4
0.0032% 8  0.0000% 0.0093% 0.0000%   4001E40CF8E73290ACD91E832E68C748A69954EA
0.0032% 12  0.0000% 0.0092% 0.0000%   A58C197826232FEECCE24B6897C9970BD823A59B
0.0031% 9  0.0000% 0.0090% 0.0000%   1CC5979211C8C6E19C1DA39754CB62FEB82B8901
0.0030% 9  0.0000% 0.0086% 0.0000%   8A5E43E5AF24C60EEEE0263D547F6F6A882F6295
0.0030% 8  0.0000% 0.0087% 0.0000%   AF26F66BD135DA95704EFFF7DC97A37258FC6F09
0.0028% 10  0.0000% 0.0031% 0.0057%   23793A507AD33185E01202DB605F12B572433A51
0.0027% 23  0.0000% 0.0002% 0.0087%   DAD2AFB4414991B874BE8896D43B5700EB869FAA
0.0025% 7  0.0000% 0.0071% 0.0000%   814CCED4CB9554E3F41727D244E74EB764D4B7EA
0.0024% 15  0.0000% 0.0068% 0.0000%   710F0DED09D134D55649E96AD0DF17A4B27DE55C
0.0022% 8  0.0000% 0.0064% 0.0000%   FF333BFBDBF5244708F098416F02FCC5AED95C54
0.0021% 24  0.0036% 0.0022% 0.0004%   B8D8E07448E0405F4275E52884ED9CEF63FEE4A3
0.0021% 10  0.0000% 0.0060% 0.0000%   E5D663FD40CD73BDD4E382743E6F0B5FA5CFBF97
0.0020% 23  0.0000% 0.0057% 0.0000%   F84DE488DC99DA7B4AAEA55E20FA8362DF5DE49D
0.0016% 8  0.0000% 0.0047% 0.0000%   648983D40F954BD0AE4C44939CC19A2645B042D5
0.0016% 7  0.0000% 0.0045% 0.0000%   008E9B9D7FF523CE1C5026B480E0127E64FA7A19
0.0016% 6  0.0000% 0.0045% 0.0000%   DF82AF55AED0226D8251E10659F995F9DC1C7839
0.0016% 11  0.0000% 0.0047% 0.0000%   3EE8D536A4574B174507AA3CDA464CEFD7B26CC8
0.0015% 4  0.0000% 0.0043% 0.0000%   6FBA05C3D8FED5611C2526EB6A67E565682C7780
0.0015% 15  0.0000% 0.0042% 0.0002%   09B2B6DDD67ADDA276AE7E11F5270D58DA1D8DBF
0.0014% 4  0.0000% 0.0040% 0.0000%   5FC0D26B08C5D9E963AE8317299557331B56E143
0.0014% 4  0.0000% 0.0040% 0.0000%   31DF6D13799D24EE433728C4B53E3455AF89BC0D
0.0013% 5  0.0000% 0.0037% 0.0000%   87F0596154FE31BEEF033EF8A0C054C83279FA5F
0.0013% 3  0.0000% 0.0037% 0.0000%   35919E197C6C7F372A26C747D66ACA6A39642B3E
0.0012% 5  0.0000% 0.0035% 0.0000%   69C2E3049D62EE3C164251E17EE1CFFA4D9F92FE
0.0012% 12  0.0000% 0.0034% 0.0000%   4B3941A78D1BEE3EA879CF5A27B8A71E82B9727F
0.0011% 6  0.0000% 0.0030% 0.0000%   F6B4CEC79318E224710B546C21292BA522A8E439
0.0011% 5  0.0000% 0.0032% 0.0000%   BED2FF9A1927E44EEA59E565097A7E924A0E15BF
0.0011% 3  0.0000% 0.0031% 0.0000%   398B85988C88898C2E2D2D5F2748980BF44AFE36
0.0011% 12  0.0000% 0.0031% 0.0000%   41BB3D1CB5A6C44250B6CC877057889666011B58
0.0009% 3  0.0000% 0.0027% 0.0000%   4466176358430CC74466767BBB254CB0DED8A49E
0.0009% 3  0.0000% 0.0026% 0.0000%   A2E46BDBEFB620AF15F6DC223E4C7F57DCFB4FD4
0.0008% 4  0.0000% 0.0024% 0.0000%   02E305BD2BB165E2157BC462069BF8E05378761B
0.0008% 4  0.0000% 0.0023% 0.0000%   B1570A385B89C047861A9FBC6871649EDD5FD620
0.0007% 4  0.0000% 0.0021% 0.0000%   54AA4CCFE81F4DD7391D837ABB0892D75355DF30
0.0007% 2  0.0000% 0.0002% 0.0021%   DB7D36D9B720FA09E7A74053518A1A7AE4FD0557
0.0006% 7  0.0000% 0.0018% 0.0000%   7C0333DA568AA00231605D11BE618114E8252D7B
0.0006% 2  0.0000% 0.0018% 0.0000%   A11CCB01370015A13353090F0AFD381FD80C83AC
0.0006% 2  0.0000% 0.0018% 0.0000%   3246AF7BF3E267206EE58BB0F07ACC4D273A87A8
0.0005% 5  0.0000% 0.0000% 0.0017%   E0BB3DB8370703566CB2C57E16F7780BF7B1C878
0.0005% 3  0.0000% 0.0013% 0.0000%   82EE48A7147698F87B2CDCAB69A7B61448B33814
0.0005% 2  0.0000% 0.0015% 0.0000%   56BF3B636ADF50B2013B3164EBEDE59D0C1C2ACE
0.0005% 2  0.0000% 0.0015% 0.0000%   5212930F105F4815B71B87278F5DF87FF43E9667
0.0005% 2  0.0000% 0.0013% 0.0000%   4185C7D340B73B081F181C094B30032B59082BE3
0.0004% 3  0.0000% 0.0011% 0.0000%   6B2E1FF5B2ADA3B1950A0EFE6D22FB09E846EEE2
0.0004% 23  0.0000% 0.0012% 0.0000%   C4CD34FCC2137C0ABEEE0094798C1C010ADAAF09
0.0004% 1  0.0000% 0.0010% 0.0000%   3C39342C018FA29E932A56355DF0BD9370001808
0.0004% 0  0.0000% 0.0000% 0.0013%   38E7B0B9E90CDAB04958950C4E3BE822B1FB6A32
0.0003% 2  0.0000% 0.0008% 0.0000%   08134A25917B60245F76EC9DBA7282A944F17FCF
0.0003% 2  0.0000% 0.0000% 0.0010%   6E9F21B8E01A4E8AB713B700B22657656D1CD501
0.0003% 2  0.0000% 0.0000% 0.0009%   AF7A85DAB08731EEAB4BC8BF1DE0324709A52A4F
0.0003% 1  0.0000% 0.0009% 0.0000%   FB61107EAC51E731334FD56FBD6C4C4A647714B9
0.0003% 1  0.0000% 0.0000% 0.0009%   53E9C50DE5918CCB482ADF3A85DEE790AD807270
0.0003% 0  0.0000% 0.0007% 0.0000%   45E6194AFBCF4BE9F9F648AFD34F72B7D2AAB18F
0.0002% 2  0.0000% 0.0005% 0.0000%   984096B174736E641F25B1B18312DA8629F1B2C4
0.0002% 2  0.0000% 0.0003% 0.0004%   76F92F78EF5BC7DBB0FD8713B71490060487C808
0.0002% 1  0.0000% 0.0006% 0.0000%   F0ADE0CA68C8B823F13F8A83FBA4085C8E3B23DC
0.0002% 1  0.0000% 0.0006% 0.0000%   B63582028E376C8249D9555DA6DD81389D952815
0.0002% 1  0.0000% 0.0005% 0.0000%   BF8A13C8EE7AC3D3A87F93B8CF97E4CF993BCA79
0.0002% 1  0.0000% 0.0005% 0.0000%   8BD2175FA8C4B17DDB470CA3FA6D2C766BA6A898
0.0002% 10  0.0000% 0.0006% 0.0000%   BC1F80CEDBCB15CA7CE7F32F0DE4E612B19BF10F
0.0002% 0  0.0000% 0.0005% 0.0000%   0FA72BDDCDA850B92EF15CD94054AD8FEF4E766D
0.0001% 6  0.0000% 0.0000% 0.0004%   2BFB59BB88D621A51A5DCC2CAC821E742EBAC038
0.0001% 31  0.0001% 0.0003% 0.0000%   60E46E78C301FD1297D38972D1C2B36782887253
0.0001% 16  0.0000% 0.0000% 0.0004%   4906F1A539AA456978133C0F858994BECF02E8CB
0.0001% 1  0.0000% 0.0003% 0.0000%   3539F96FCCDC645C7801006F92864CBAFD4A8EB2
0.0001% 1  0.0000% 0.0002% 0.0002%   E039E52808367278E5B64674DD73DBB358E4B0A0
0.0001% 0  0.0000% 0.0004% 0.0000%   FCFDF38EB23CFFC4656D91EE7FB54E87E1AD95EE
0.0001% 0  0.0000% 0.0004% 0.0000%   D1495746BD5C2604FED08CF388BFE9FA65DBF310
0.0001% 0  0.0000% 0.0004% 0.0000%   B19A38F802AB7184122E3DBD861D0022D7E21003
0.0001% 0  0.0000% 0.0004% 0.0000%   78672CB8276D88ECF0B8E2C2A63B5ABAD879703F
0.0001% 0  0.0000% 0.0004% 0.0000%   54852E903678444C4BF30E4F420D7F0ECC30DEA3
0.0001% 0  0.0000% 0.0003% 0.0000%   2FF7EAC68EEDA5209D4F365639726CD4411D7822
0.0001% 0  0.0000% 0.0002% 0.0000%   50E1DE9D8A47B3507646E590EAFDFEB94A48FD4C
